LeaseCompId,PropertyId,PropertyName,Tenant.Name,TenantIndustry,TenantNAICS,Market,Submarket,Address.DeliveryAddress,Suite,Address.Locality,Address.County,Address.PostalCode,Address.RegionName,Address.Subdivision,Address.Country,IsVerified.RawValue,SpaceUse,LeaseSource,LeaseOrigin,full_address_std
110136806.0,845566.0,,,,,San Francisco,Van Ness/Chinatown,1475 Bush St,,San Francisco,San Francisco,94109.0,,CA,United States,False,Retail,Third Party - Other,CoStar Research,"1475 BUSH ST, SAN FRANCISCO, CA 94109, UNITED STATES"
90010873.0,845843.0,,,,,San Francisco,Bayview/Hunters Point,800 Innes Ave,,San Francisco,San Francisco,94124.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"800 INNES AVE, SAN FRANCISCO, CA 94124, UNITED STATES"
112238913.0,846035.0,Target Greatland,,,,San Francisco,Brisbane/Daly City,5001 Junipero Serra Blvd,,Colma,San Mateo,94014.0,,CA,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"5001 JUNIPERO SERRA BLVD, COLMA, CA 94014, UNITED STATES"
111937769.0,846285.0,,,,,San Francisco,West of Van Ness,2062-2068 Union St,,San Francisco,San Francisco,94123.0,,CA,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"2062 UNION ST, SAN FRANCISCO, CA 94123, UNITED STATES"
112366721.0,846563.0,,Dream Masters Custom Tattoo's,Services,Personal Services,San Francisco,Jackson Square,228-234 Columbus Ave,228,San Francisco,San Francisco,94133.0,,CA,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"228 COLUMBUS AVE, SAN FRANCISCO, CA 94133, UNITED STATES"
130577851.0,847328.0,La Terrazza Apartments,Zombie Runner,Retailer,,San Francisco,Hillside,7800 El Camino Real,Space 1,Colma,San Mateo,94014.0,,CA,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"7800 EL CAMINO REAL, COLMA, CA 94014, UNITED STATES"
114056337.0,847357.0,,Massage Pro,Services,Personal Care Services,San Francisco,San Mateo,3718 S El Camino Real,,San Mateo,San Mateo,94403.0,,CA,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"3718 S EL CAMINO REAL, SAN MATEO, CA 94403, UNITED STATES"
132896631.0,847628.0,Emerald Hills Shopping Center,,,,San Francisco,Redwood City,3215 Oak Knoll Dr,,Redwood City,San Mateo,94062.0,,CA,United States,False,Industrial,Third Party - Landlord Rep,CoStar Research,"3215 OAK KNOLL DR, REDWOOD CITY, CA 94062, UNITED STATES"
118096041.0,847884.0,,Cort Furniture,Retailer,Furniture Retailers,San Francisco,Van Ness/Chinatown,1301-1305 Van Ness Ave,1305,San Francisco,San Francisco,94109.0,,CA,United States,False,Retail,Third Party - Other,CoStar Research,"1301 VAN NESS AVE, SAN FRANCISCO, CA 94109, UNITED STATES"
10645413.0,848488.0,,"DigitalShipper, Inc.","Professional, Scientific, and Technical Services",Direct Mail Advertising,San Francisco,Bayview,2011-2041 26th St,301   ,San Francisco,San Francisco,94107.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"2011 26TH ST, SAN FRANCISCO, CA 94107, UNITED STATES"
122430871.0,848719.0,,RedwoodSF,Retailer,Shoe Retailers,San Francisco,West of Van Ness,1728-1748 Haight St,,San Francisco,San Francisco,94117.0,,CA,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"1728 HAIGHT ST, SAN FRANCISCO, CA 94117, UNITED STATES"
193147841.0,848953.0,West Crissy Field,Camp + King,"Professional, Scientific, and Technical Services",Advertising Agencies,San Francisco,Northwest San Francisco,920 Mason St,,San Francisco,San Francisco,94129.0,,CA,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"920 MASON ST, SAN FRANCISCO, CA 94129, UNITED STATES"
110443784.0,848959.0,Crissy Field,Planet Granite,"Arts, Entertainment, and Recreation",Fitness and Recreational Sports Centers,San Francisco,Northwest San Francisco,924 Mason St,,San Francisco,San Francisco,94129.0,,CA,United States,False,Flex,Third Party - Other,CoStar Research,"924 MASON ST, SAN FRANCISCO, CA 94129, UNITED STATES"
111917618.0,848963.0,West Crissy Field,House Of Air Trampoline Park,"Arts, Entertainment, and Recreation",Fitness and Recreational Sports Centers,San Francisco,Northwest San Francisco,926 Mason St,,San Francisco,San Francisco,94129.0,,CA,United States,False,Flex,Direct - Landlord,CoStar Research,"926 MASON ST, SAN FRANCISCO, CA 94129, UNITED STATES"
110584424.0,848966.0,West Crissy Field,,,,San Francisco,Northwest San Francisco,933 Mason St,,San Francisco,San Francisco,94129.0,,CA,United States,False,Flex,Third Party - Other,CoStar Research,"933 MASON ST, SAN FRANCISCO, CA 94129, UNITED STATES"
112180771.0,848970.0,West Crissy Field,,,,San Francisco,Northwest San Francisco,934 Mason St,,San Francisco,San Francisco,94129.0,,CA,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"934 MASON ST, SAN FRANCISCO, CA 94129, UNITED STATES"
110023031.0,849221.0,,,,,San Francisco,Brisbane/Daly City,160 Visitacion Ave,,Brisbane,San Mateo,94005.0,,CA,United States,False,Retail,Third Party - Other,CoStar Research,"160 VISITACION AVE, BRISBANE, CA 94005, UNITED STATES"
110008044.0,849288.0,,,,,San Francisco,Mission/Potrero,2460 Mission St,,San Francisco,San Francisco,94110.0,,CA,United States,False,Retail,Third Party - Other,CoStar Research,"2460 MISSION ST, SAN FRANCISCO, CA 94110, UNITED STATES"
111794103.0,849338.0,,,,,San Francisco,Mission/Potrero,8-22 Loomis St,,San Francisco,San Francisco,94124.0,,CA,United States,False,Industrial,Third Party - Landlord Rep,CoStar Research,"8 LOOMIS ST, SAN FRANCISCO, CA 94124, UNITED STATES"
110013389.0,849727.0,Pilarcitos Square,,,,San Francisco,Peninsula Coastline,210 San Mateo Rd,,Half Moon Bay,San Mateo,94019.0,,CA,United States,False,Retail,Third Party - Other,CoStar Research,"210 SAN MATEO RD, HALF MOON BAY, CA 94019, UNITED STATES"
114769641.0,849736.0,,,,,San Francisco,Peninsula Coastline,300-302 Main St,,Half Moon Bay,San Mateo,94019.0,,CA,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"300 MAIN ST, HALF MOON BAY, CA 94019, UNITED STATES"
110789348.0,849749.0,,Skechers,Retailer,Shoe Retailers,San Francisco,Union Square,200-216 Powell St,,San Francisco,San Francisco,94102.0,,CA,United States,False,Retail,Third Party - Other,CoStar Research,"200 POWELL ST, SAN FRANCISCO, CA 94102, UNITED STATES"
113868287.0,850617.0,Westlake Shopping Center,Lake Merced Dentistry,Health Care and Social Assistance,Offices of Dentists,San Francisco,Brisbane/Daly City,331-341 Westlake Mall,330,Daly City,San Mateo,94015.0,,CA,United States,False,Office/Medical,Third Party - Landlord Rep,CoStar Research,"331 WESTLAKE MALL, DALY CITY, CA 94015, UNITED STATES"
127206811.0,851281.0,,,,,San Francisco,Belmont/San Carlos,815-845 Cherry Ln,,San Carlos,San Mateo,94070.0,,CA,United States,False,Industrial,Third Party - Landlord Rep,CoStar Research,"815 CHERRY LN, SAN CARLOS, CA 94070, UNITED STATES"
112275785.0,851666.0,,,,,San Francisco,South San Francisco,2025 Gellert Blvd,,Daly City,San Mateo,94015.0,,CA,United States,False,Retail,Third Party - Property Manager,CoStar Research,"2025 GELLERT BLVD, DALY CITY, CA 94015, UNITED STATES"
70441031.0,852071.0,,,,,San Francisco,Southwest San Francisco,2520 Bayshore Blvd,,San Francisco,San Francisco,94134.0,,CA,United States,False,Retail,Third Party - Other,CoStar Research,"2520 BAYSHORE BLVD, SAN FRANCISCO, CA 94134, UNITED STATES"
114156930.0,852176.0,,Pottery Barn,Retailer,All Other Home Furnishings Retailers,San Francisco,Burlingame,1218-1230 Burlingame Ave,,Burlingame,San Mateo,94010.0,,CA,United States,False,Retail,,CoStar Research,"1218 BURLINGAME AVE, BURLINGAME, CA 94010, UNITED STATES"
129788431.0,852238.0,,Milagros De Mexico,Retailer,Pharmacies and Drug Retailers,San Francisco,San Mateo,470-596 S Norfolk St,,San Mateo,San Mateo,94401.0,,CA,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"470 S NORFOLK ST, SAN MATEO, CA 94401, UNITED STATES"
70347985.0,852316.0,,,,,San Francisco,Redwood City,636 El Camino Real,,Redwood City,San Mateo,94063.0,,CA,United States,False,Office/Retail,Third Party - Other,CoStar Research,"636 EL CAMINO REAL, REDWOOD CITY, CA 94063, UNITED STATES"
113744693.0,852327.0,,Fall Line Capital,,,San Francisco,San Mateo,113-119 S B St,119,San Mateo,San Mateo,94401.0,,CA,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"113 S B ST, SAN MATEO, CA 94401, UNITED STATES"
110077830.0,852542.0,,,,,San Francisco,West of Van Ness,3110-3112 California St,,San Francisco,San Francisco,94115.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"3110 CALIFORNIA ST, SAN FRANCISCO, CA 94115, UNITED STATES"
174573571.0,852554.0,,Paris Baguette,Manufacturing,Retail Bakeries,San Francisco,Financial District,550 Market St,,San Francisco,San Francisco,94104.0,,CA,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"550 MARKET ST, SAN FRANCISCO, CA 94104, UNITED STATES"
113453354.0,852572.0,,Stoneplus Inc,Wholesaler,"Brick, Stone, and Related Construction Material Merchant Wholesalers",San Francisco,San Bruno/Millbrae,355 San Bruno Ave E,,San Bruno,San Mateo,94066.0,,CA,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"355 SAN BRUNO AVE E, SAN BRUNO, CA 94066, UNITED STATES"
155596591.0,852828.0,,,,,San Francisco,Redwood City,851 El Camino Real,,Redwood City,San Mateo,94063.0,,CA,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"851 EL CAMINO REAL, REDWOOD CITY, CA 94063, UNITED STATES"
112395622.0,852876.0,,,,,San Francisco,Jackson Square,1020 Kearny St,,San Francisco,San Francisco,94133.0,,CA,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"1020 KEARNY ST, SAN FRANCISCO, CA 94133, UNITED STATES"
110066001.0,852944.0,,,,,San Francisco,Southern City,746 Douglass St,,San Francisco,San Francisco,94114.0,,CA,United States,False,Retail,Third Party - Other,CoStar Research,"746 DOUGLASS ST, SAN FRANCISCO, CA 94114, UNITED STATES"
163400391.0,853520.0,,Zoranovich Chiropractic,,,San Francisco,Bernal Heights,3201-3207 Mission St,,San Francisco,San Francisco,94110.0,,CA,United States,False,Retail,,CoStar Research,"3201 MISSION ST, SAN FRANCISCO, CA 94110, UNITED STATES"
113977652.0,853964.0,,Allstate Insurance Company,Finance and Insurance,Direct Property and Casualty Insurance Carriers,San Francisco,Belmont/San Carlos,548 El Camino Real,B,San Carlos,San Mateo,94070.0,,CA,United States,False,Retail,Direct - Landlord,CoStar Research,"548 EL CAMINO REAL, SAN CARLOS, CA 94070, UNITED STATES"
110012196.0,854455.0,,Star Learning Association,,,San Francisco,Southern City,1431-1433 Noriega St,,San Francisco,San Francisco,94122.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"1431 NORIEGA ST, SAN FRANCISCO, CA 94122, UNITED STATES"
184494221.0,854456.0,,State Farm,Finance and Insurance,Insurance Agencies and Brokerages,San Francisco,Southern City,312-318 W Portal Ave,,San Francisco,San Francisco,94127.0,,CA,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"312 W PORTAL AVE, SAN FRANCISCO, CA 94127, UNITED STATES"
113250910.0,854769.0,,,,,San Francisco,Redwood City,2737-2739 El Camino Real,,Redwood City,San Mateo,94061.0,,CA,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"2737 EL CAMINO REAL, REDWOOD CITY, CA 94061, UNITED STATES"
172687331.0,855098.0,,,,,San Francisco,San Bruno/Millbrae,561-567 San Mateo Ave,,San Bruno,San Mateo,94066.0,,CA,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"561 SAN MATEO AVE, SAN BRUNO, CA 94066, UNITED STATES"
110008258.0,855101.0,Gladstone Institutes,The J. David Gladstone Institutes,"Professional, Scientific, and Technical Services","Research and Development in the Physical, Engineering, and Life Sciences",San Francisco,Mission Bay/China Basin,1650 Owens St,2,San Francisco,San Francisco,94158.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"1650 OWENS ST, SAN FRANCISCO, CA 94158, UNITED STATES"
176516991.0,856159.0,Sharon Heights Shopping Center,Woodside Bakery & Cafe,Manufacturing,Retail Bakeries,San Francisco,Menlo Park,325 Sharon Park Dr,,Menlo Park,San Mateo,94025.0,,CA,United States,False,Retail,Direct - Tenant,CoStar Research,"325 SHARON PARK DR, MENLO PARK, CA 94025, UNITED STATES"
112354198.0,857000.0,,Designer Sample,Retailer,,San Francisco,Union Square,300-320 Grant Ave,320,San Francisco,San Francisco,94108.0,,CA,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"300 GRANT AVE, SAN FRANCISCO, CA 94108, UNITED STATES"
154803481.0,857014.0,Burlingame Apartments,Mustafio's Pizza,Retailer,,San Francisco,Lower Nob,1086 Post St,116,San Francisco,San Francisco,94109.0,,CA,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"1086 POST ST, SAN FRANCISCO, CA 94109, UNITED STATES"
114088279.0,857208.0,,On Lok Senior Health Services,Health Care and Social Assistance,Home Health Care Services,San Francisco,Van Ness/Chinatown,1348-1380 Bush St,,San Francisco,San Francisco,94109.0,,CA,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"1348 BUSH ST, SAN FRANCISCO, CA 94109, UNITED STATES"
30189988.0,857408.0,,Nippon Express USA,Transportation and Warehousing,Freight Transportation Arrangement,San Francisco,South San Francisco,250 Utah Ave,,South San Francisco,San Mateo,94080.0,,CA,United States,False,Industrial,Third Party - Other,CoStar Research,"250 UTAH AVE, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES"
155521211.0,857583.0,,Power practice,,,San Francisco,Redwood City,411-413 Lathrop St,413,Redwood City,San Mateo,94063.0,,CA,United States,False,Flex,Third Party - Landlord Rep,CoStar Research,"411 LATHROP ST, REDWOOD CITY, CA 94063, UNITED STATES"
111066332.0,857692.0,,,,,San Francisco,Belmont/San Carlos,868-876 Laurel Ave,,San Carlos,San Mateo,94070.0,,CA,United States,False,Retail,Third Party - Other,CoStar Research,"868 LAUREL AVE, SAN CARLOS, CA 94070, UNITED STATES"
126653801.0,857701.0,,,,,San Francisco,South of Market,267-269 8th St,,San Francisco,San Francisco,94103.0,,CA,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"267 8TH ST, SAN FRANCISCO, CA 94103, UNITED STATES"
110028396.0,857719.0,,,,,San Francisco,Belmont/San Carlos,1724 Laurel St,,San Carlos,San Mateo,94070.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"1724 LAUREL ST, SAN CARLOS, CA 94070, UNITED STATES"
114460712.0,857916.0,,BACR,,,San Francisco,Van Ness/Chinatown,271 Austin St,,San Francisco,San Francisco,94109.0,,CA,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"271 AUSTIN ST, SAN FRANCISCO, CA 94109, UNITED STATES"
113948252.0,857982.0,Burger King,Jack In The Box,Accommodation and Food Services,Fast Food Restaurants,San Francisco,Waterfront/North Beach,2739 Taylor St,,San Francisco,San Francisco,94133.0,,CA,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"2739 TAYLOR ST, SAN FRANCISCO, CA 94133, UNITED STATES"
110629517.0,857984.0,North Beach Place,Budget,Rental and Leasing Services,Passenger Car Rental,San Francisco,Fisherman's Wharf,401-567 Francisco St,,San Francisco,San Francisco,94133.0,,CA,United States,False,Retail,Third Party - Other,CoStar Research,"401 FRANCISCO ST, SAN FRANCISCO, CA 94133, UNITED STATES"
110040259.0,857988.0,,,,,San Francisco,Waterfront/North Beach,320-350 Bay St,,San Francisco,San Francisco,94133.0,,CA,United States,False,Retail,Third Party - Other,CoStar Research,"320 BAY ST, SAN FRANCISCO, CA 94133, UNITED STATES"
70055443.0,859913.0,,,,,San Francisco,West of Van Ness,688 Haight St,,San Francisco,San Francisco,94117.0,,CA,United States,False,Retail,Third Party - Other,CoStar Research,"688 HAIGHT ST, SAN FRANCISCO, CA 94117, UNITED STATES"
133413001.0,860724.0,,,,,San Francisco,Bayview/Hunters Point,1408-1418 Yosemite Ave,,San Francisco,San Francisco,94124.0,,CA,United States,False,Industrial,Third Party - Landlord Rep,CoStar Research,"1408 YOSEMITE AVE, SAN FRANCISCO, CA 94124, UNITED STATES"
133374121.0,861796.0,,,,,San Francisco,Menlo Park,880 Santa Cruz Ave,,Menlo Park,San Mateo,94025.0,,CA,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"880 SANTA CRUZ AVE, MENLO PARK, CA 94025, UNITED STATES"
124291481.0,862297.0,,,,,San Francisco,West of Van Ness,190 Parker Ave,,San Francisco,San Francisco,94118.0,,CA,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"190 PARKER AVE, SAN FRANCISCO, CA 94118, UNITED STATES"
183315321.0,862304.0,Merril's,"Bait, Inc.",,,San Francisco,MidMarket,1089-1093 Market St,,San Francisco,San Francisco,94103.0,,CA,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"1089 MARKET ST, SAN FRANCISCO, CA 94103, UNITED STATES"
110054538.0,862309.0,,,,,San Francisco,Mission/Potrero,450 Valencia St,,San Francisco,San Francisco,94103.0,,CA,United States,False,Retail,Third Party - Other,CoStar Research,"450 VALENCIA ST, SAN FRANCISCO, CA 94103, UNITED STATES"
116957971.0,862625.0,,,,,San Francisco,West of Van Ness,1283 22nd Ave,,San Francisco,San Francisco,94122.0,,CA,United States,False,Office/Retail,Third Party - Landlord Rep,CoStar Research,"1283 22ND AVE, SAN FRANCISCO, CA 94122, UNITED STATES"
10654465.0,863134.0,,Britex Fabrics,Retailer,"Sewing, Needlework, and Piece Goods Retailers",San Francisco,Union Square,146 Geary St,,San Francisco,San Francisco,94108.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"146 GEARY ST, SAN FRANCISCO, CA 94108, UNITED STATES"
110028217.0,883800.0,Clock Tower,"Equity Advantage, Inc.",Finance and Insurance,Mortgage and Nonmortgage Loan Brokers,San Francisco,Peninsula Coastline,446 Old County Rd,,Pacifica,San Mateo,94044.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"446 OLD COUNTY RD, PACIFICA, CA 94044, UNITED STATES"
90013146.0,884700.0,,Sun Rise Restaurant,Accommodation and Food Services,Dine-In Restaurants,San Francisco,Mission/Potrero,3126-3128 24th St,,San Francisco,San Francisco,94110.0,,CA,United States,False,Retail,Third Party - Other,CoStar Research,"3126 24TH ST, SAN FRANCISCO, CA 94110, UNITED STATES"
70071483.0,885196.0,,,,,San Francisco,San Bruno/Millbrae,1167 Montgomery Ave,,San Bruno,San Mateo,94066.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"1167 MONTGOMERY AVE, SAN BRUNO, CA 94066, UNITED STATES"
111256141.0,885292.0,,Sellers Market,,,San Francisco,Yerba Buena,721 Market St,,San Francisco,San Francisco,94103.0,,CA,United States,False,Retail,Third Party - Other,CoStar Research,"721 MARKET ST, SAN FRANCISCO, CA 94103, UNITED STATES"
113383816.0,886131.0,,,,,San Francisco,Southern City,33-77 Cambon Dr,,San Francisco,San Francisco,94132.0,,CA,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"33 CAMBON DR, SAN FRANCISCO, CA 94132, UNITED STATES"
90011468.0,886517.0,,,,,San Francisco,Bayview/Hunters Point,903-909 Palou Ave,,San Francisco,San Francisco,94124.0,,CA,United States,False,Industrial,Third Party - Other,CoStar Research,"903 PALOU AVE, SAN FRANCISCO, CA 94124, UNITED STATES"
111890571.0,889456.0,,Labor Ready,,,San Francisco,South San Francisco,1103 Airport Blvd,,South San Francisco,San Mateo,94080.0,,CA,United States,False,Office/Retail,Third Party - Landlord Rep,CoStar Research,"1103 AIRPORT BLVD, SOUTH SAN FRANCISCO, CA 94080, UNITED STATES"
134925911.0,889531.0,,Determined AI,,,San Francisco,Yerba Buena,324 5th St,,San Francisco,San Francisco,94107.0,,CA,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"324 5TH ST, SAN FRANCISCO, CA 94107, UNITED STATES"
110411488.0,889783.0,,Petco,Retailer,Pet and Pet Supplies Retailers,San Francisco,Brisbane/Daly City,5075 Junipero Serra Blvd,,Colma,San Mateo,94014.0,,CA,United States,False,Retail,Third Party - Other,CoStar Research,"5075 JUNIPERO SERRA BLVD, COLMA, CA 94014, UNITED STATES"
119503161.0,890110.0,Cole Hardware,Mama's Of San Francisco,Retailer,,San Francisco,Van Ness/Chinatown,627 Vallejo St,,San Francisco,San Francisco,94133.0,,CA,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"627 VALLEJO ST, SAN FRANCISCO, CA 94133, UNITED STATES"
111330469.0,890472.0,,Residential Pacific Mortgage,,,San Francisco,Jackson Square,580 Pacific Ave,,San Francisco,San Francisco,94133.0,,CA,United States,False,Office/Retail,Third Party - Other,CoStar Research,"580 PACIFIC AVE, SAN FRANCISCO, CA 94133, UNITED STATES"
111481621.0,891496.0,,Ceviche,,,San Francisco,San Mateo,45-47 N B St,45,San Mateo,San Mateo,94401.0,,CA,United States,False,Retail,Third Party - Other,CoStar Research,"45 N B ST, SAN MATEO, CA 94401, UNITED STATES"
110007212.0,891896.0,Unit 2,,,,San Francisco,Mission Bay/China Basin,1401 Illinois St,,San Francisco,San Francisco,94107.0,,CA,United States,False,Industrial,Third Party - Other,CoStar Research,"1401 ILLINOIS ST, SAN FRANCISCO, CA 94107, UNITED STATES"
114254176.0,891929.0,Bldg B,Dr James J Chen,Health Care and Social Assistance,Offices of Dentists,San Francisco,San Mateo,19 11th Ave,,San Mateo,San Mateo,94401.0,,CA,United States,False,Office/Medical,Third Party - Landlord Rep,CoStar Research,"19 11TH AVE, SAN MATEO, CA 94401, UNITED STATES"
110856002.0,892114.0,,Sweet Dish,,,San Francisco,West of Van Ness,2138-2146 Chestnut St,2144,San Francisco,San Francisco,94123.0,,CA,United States,False,Retail,Third Party - Other,CoStar Research,"2138 CHESTNUT ST, SAN FRANCISCO, CA 94123, UNITED STATES"
118914171.0,892403.0,Mosser Victorian Hotel,The Mosser Hotel,Accommodation and Food Services,Hotels and Motels,San Francisco,San Francisco Market St,54 4th St,,San Francisco,San Francisco,94103.0,,CA,United States,False,Retail,Third Party - Other,CoStar Research,"54 4TH ST, SAN FRANCISCO, CA 94103, UNITED STATES"
111335431.0,893015.0,,TD Ameritrade,Finance and Insurance,Investment Banking and Securities Intermediation,San Francisco,San Mateo,4060 S El Camino Real,C,San Mateo,San Mateo,94403.0,,CA,United States,False,Retail,Third Party - Other,CoStar Research,"4060 S EL CAMINO REAL, SAN MATEO, CA 94403, UNITED STATES"
111422308.0,893668.0,,,,,San Francisco,Menlo Park,1040 Noel Dr,,Menlo Park,San Mateo,94025.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"1040 NOEL DR, MENLO PARK, CA 94025, UNITED STATES"
121450101.0,894137.0,,Kelli Maeda,,,San Francisco,San Mateo,1119 N Amphlett Blvd,,San Mateo,San Mateo,94401.0,,CA,United States,False,Industrial,Third Party - Landlord Rep,CoStar Research,"1119 N AMPHLETT BLVD, SAN MATEO, CA 94401, UNITED STATES"
110055271.0,894437.0,,,,,San Francisco,Southern City,888 Paris St,,San Francisco,San Francisco,94112.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"888 PARIS ST, SAN FRANCISCO, CA 94112, UNITED STATES"
110121911.0,894610.0,,,,,San Francisco,Mission/Potrero,2862 24th St,,San Francisco,San Francisco,94110.0,,CA,United States,False,Retail,Third Party - Other,CoStar Research,"2862 24TH ST, SAN FRANCISCO, CA 94110, UNITED STATES"
133652001.0,894615.0,,,,,San Francisco,Southwest San Francisco,45 29th St,,San Francisco,San Francisco,94110.0,,CA,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"45 29TH ST, SAN FRANCISCO, CA 94110, UNITED STATES"
128821071.0,894636.0,,,,,San Francisco,Mission/Potrero,2001-2011 Mission St,,San Francisco,San Francisco,94110.0,,CA,United States,False,Retail,Direct - Landlord,CoStar Research,"2001 MISSION ST, SAN FRANCISCO, CA 94110, UNITED STATES"
110949381.0,896524.0,,AT&T Wireless,Information,Wireless Telecommunications Carriers (except Satellite),San Francisco,Mission/Potrero,2410-2412 Mission St,,San Francisco,San Francisco,94110.0,,CA,United States,False,Retail,Third Party - Other,CoStar Research,"2410 MISSION ST, SAN FRANCISCO, CA 94110, UNITED STATES"
110053536.0,896543.0,,,,,San Francisco,West of Van Ness,1641 Haight St,,San Francisco,San Francisco,94117.0,,CA,United States,False,Retail,Third Party - Other,CoStar Research,"1641 HAIGHT ST, SAN FRANCISCO, CA 94117, UNITED STATES"
117959621.0,896929.0,,"Topaz, Inc.",Retailer,,San Francisco,Menlo Park,1011-1031 El Camino Real,,Menlo Park,San Mateo,94025.0,,CA,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"1011 EL CAMINO REAL, MENLO PARK, CA 94025, UNITED STATES"
110110962.0,897496.0,,Yoga Studio,,,San Francisco,West of Van Ness,1823 Divisadero St,,San Francisco,San Francisco,94115.0,,CA,United States,False,Retail,Third Party - Other,CoStar Research,"1823 DIVISADERO ST, SAN FRANCISCO, CA 94115, UNITED STATES"
110041659.0,897770.0,,,,,San Francisco,West of Van Ness,5237 Geary Blvd,,San Francisco,San Francisco,94118.0,,CA,United States,False,Retail,Third Party - Other,CoStar Research,"5237 GEARY BLVD, SAN FRANCISCO, CA 94118, UNITED STATES"
120577531.0,898356.0,Seneca Hotel,,,,San Francisco,SoMa,32-40 6th St,,San Francisco,San Francisco,94103.0,,CA,United States,False,Retail,Third Party - Landlord Rep,CoStar Research,"32 6TH ST, SAN FRANCISCO, CA 94103, UNITED STATES"
110415566.0,898360.0,,,,,San Francisco,South of Market,226-232 6th St,,San Francisco,San Francisco,94103.0,,CA,United States,False,Office/Retail,Third Party - Other,CoStar Research,"226 6TH ST, SAN FRANCISCO, CA 94103, UNITED STATES"
110161728.0,899702.0,The Presidio,,,,San Francisco,West of Van Ness,65 Funston Ave,,San Francisco,San Francisco,94129.0,,CA,United States,False,Office/Retail,Third Party - Other,CoStar Research,"65 FUNSTON AVE, SAN FRANCISCO, CA 94129, UNITED STATES"
200880121.0,899753.0,Webster Tower & Terrace,,,,San Francisco,Western Addition,1489 Webster St,,San Francisco,San Francisco,94115.0,,CA,United States,False,Office,Third Party - Landlord Rep,CoStar Research,"1489 WEBSTER ST, SAN FRANCISCO, CA 94115, UNITED STATES"
110189156.0,900207.0,,,,,San Francisco,Oak Knoll-Redwood Park,2900 Broadway,,Redwood City,San Mateo,94062.0,,CA,United States,False,Office/Retail,Third Party - Other,CoStar Research,"2900 BROADWAY, REDWOOD CITY, CA 94062, UNITED STATES"
110218907.0,900523.0,,,,,San Francisco,Redwood City,426 Stanford Ave,,Redwood City,San Mateo,94063.0,,CA,United States,False,Industrial,Third Party - Other,CoStar Research,"426 STANFORD AVE, REDWOOD CITY, CA 94063, UNITED STATES"
195136071.0,900844.0,,,,,San Francisco,Mission/Potrero,210-218 Mississippi St,,San Francisco,San Francisco,94107.0,,CA,United States,False,Flex,Third Party - Landlord Rep,CoStar Research,"210 MISSISSIPPI ST, SAN FRANCISCO, CA 94107, UNITED STATES"
111597448.0,901467.0,,Mid Peninsula Yoga & Pilates,Educational Services,Miscellaneous Schools and Instruction,San Francisco,Burlingame,855 Stanton Rd,400,Burlingame,San Mateo,94010.0,,CA,United States,False,Office,Third Party - Other,CoStar Research,"855 STANTON RD, BURLINGAME, CA 94010, UNITED STATES"
